lane_id,start_x,start_y,start_z,end_x,end_y,end_z,length,zone_index,speed_limit,next_lanes,left_lane,right_lane,width,tag_names,avg_next_speed,non_alley_next,non_alley_last,flags,merging_lanes,splitting_lanes,last_lanes
11902,879.341980,-0.110000,2294.605225,905.191833,-0.110000,2260.365967,42.901535,1886,9.722222,10676;10681;10683,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,3273;3275
11903,905.191833,-0.110000,2260.365967,879.341980,-0.110000,2294.605225,42.901535,1886,9.722222,3278;3279,11902,11901,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,10691
11904,1806.599365,0.000000,1372.399536,1798.381348,0.000000,1371.346436,8.285218,1887,9.722222,7759,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,1340;1342
11905,1798.381348,0.000000,1371.346436,1806.599365,0.000000,1372.399536,8.285218,1887,9.722222,1341;1343,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,7758;7760
11906,1806.599365,0.000000,1372.399536,1798.381348,0.000000,1371.346436,8.285218,1887,9.722222,7759,11905,11904,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,1345;1346
11907,2157.130127,-0.110000,2124.231201,2158.000977,-0.086420,2155.462158,31.247828,1888,9.722222,9682,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,11908,114
11908,2157.130127,-0.110000,2124.231201,2163.000732,-0.086420,2155.426758,31.990135,1888,9.722222,9681,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,11907,114
11909,2148.001221,-0.086420,2155.533203,2147.030029,-0.110000,2124.187744,31.366358,1888,9.722222,112,11910,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,9684
11910,2153.000977,-0.086420,2155.497803,2152.080078,-0.110000,2124.209473,31.307158,1888,9.722222,113,-1,11909,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,9683
11911,2152.080078,-0.110000,2124.209473,2155.500977,-0.086420,2155.479980,31.540464,1888,9.722222,9685,-1,-1,15.2000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,,
11912,2069.914307,-0.110000,2109.892090,2080.050781,-0.110000,2109.944336,10.136609,1889,9.722222,13296,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,11917,11914,9152
11913,2080.050781,-0.110000,2109.944336,2069.914307,-0.110000,2109.892090,10.136609,1889,9.722222,9153,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,11915,11916,13297
11914,2069.914307,-0.110000,2109.892090,2075.188721,-0.110000,2104.823975,8.075603,1889,9.722222,4089,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,11916,11912,9152
11915,2075.188721,-0.110000,2104.823975,2069.914307,-0.110000,2109.892090,8.075603,1889,9.722222,9153,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,11913,11917,4088;4090
11916,2080.050781,-0.110000,2109.944336,2075.188721,-0.110000,2104.823975,7.863919,1889,9.722222,4089,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,11914,11913,13297
11917,2075.188721,-0.110000,2104.823975,2080.050781,-0.110000,2109.944336,7.863919,1889,9.722222,13296,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,11912,11915,4088;4090
11918,2069.914307,-0.110000,2109.892090,2075.188721,-0.110000,2104.823975,8.075603,1889,9.722222,4089,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,11919,11920,9154
11919,2080.050781,-0.110000,2109.944336,2075.188721,-0.110000,2104.823975,7.863919,1889,9.722222,4089,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,11918,,
11920,2069.914307,-0.110000,2109.892090,2080.050781,-0.110000,2109.944336,10.136609,1889,9.722222,13298,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,,11918,9154
11921,3095.720459,-0.110000,2083.528564,3086.610352,-0.110000,2032.631958,51.705498,1890,9.722222,11732,11922,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,9343
11922,3100.642334,-0.110000,2082.647705,3091.532227,-0.110000,2031.750977,51.705620,1890,9.722222,11733,-1,11921,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11927,11923,9344
11923,3100.642334,-0.110000,2082.647705,3130.433105,-0.110000,2061.258789,46.903839,1890,9.722222,14136,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11925,11922,9344
11924,3097.930664,-0.110000,2030.605835,3107.040771,-0.110000,2081.502686,51.705738,1890,9.722222,9345,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11926,11925,11734
11925,3097.930664,-0.110000,2030.605835,3130.433105,-0.110000,2061.258789,50.775780,1890,9.722222,14136,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11923,11924,11734
11926,3127.461914,-0.110000,2070.911621,3107.040771,-0.110000,2081.502686,29.187929,1890,9.722222,9345,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11924,,14138
11927,3128.947510,-0.110000,2066.085205,3091.532227,-0.110000,2031.750977,57.042912,1890,9.722222,11733,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11922,,14137
11928,3101.380615,-0.110000,2082.515625,3128.947510,-0.110000,2066.085205,40.401485,1890,9.722222,14139,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,11929,11930,9347
11929,3092.270508,-0.110000,2031.618896,3128.947510,-0.110000,2066.085205,56.658791,1890,9.722222,14139,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,4225,11928,,
11930,3101.380615,-0.110000,2082.515625,3092.270508,-0.110000,2031.618896,51.705620,1890,9.722222,11736,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,11928,9347
11931,2608.464355,-0.110000,2050.453857,2757.631348,-0.110000,2051.352051,149.170578,1891,9.722222,3795;3796;5083,11932,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,3070
11932,2608.386475,-0.110000,2055.503174,2757.610840,-0.110000,2056.402100,149.227951,1891,9.722222,3797;3798;5084,-1,11931,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,2,16392,,,3071;3076
11933,2757.590332,-0.110000,2061.452148,2608.308594,-0.110000,2060.552490,149.285339,1891,9.722222,3073;3074,-1,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,2,1,24584,,,3789;3792;5082
11934,2608.386475,-0.110000,2055.503174,2757.610840,-0.110000,2056.402100,149.227951,1891,9.722222,3802;3804,11933,11931,15.2000,Vehicle|City|CenterGuideRoad,0.0000,3,3,8328,,,3079
11935,1565.494507,-0.110000,2479.956299,1577.562012,-0.110000,2485.409912,15.171284,1892,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,,11936;11937,2229
11936,1565.494507,-0.110000,2479.956299,1577.533081,-0.110000,2490.459961,17.983606,1892,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,,11935;11937,2229
11937,1565.494507,-0.110000,2479.956299,1553.053711,-0.110000,2495.673828,22.784365,1892,9.722222,13855,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,10273,,11935;11936,2229
11938,1577.626587,-0.110000,2495.509521,1565.494507,-0.110000,2479.956299,24.902348,1892,9.722222,2228,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,10273,11939;11940,,
11939,1553.063721,-0.110000,2490.623779,1565.494507,-0.110000,2479.956299,18.534571,1892,9.722222,2228,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,11938;11940,,13852
11940,1553.003296,-0.110000,2485.573975,1565.494507,-0.110000,2479.956299,15.677803,1892,9.722222,2228,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,11938;11939,,13853
11941,1577.573853,-0.110000,2490.459717,1565.494507,-0.110000,2479.956299,18.024387,1892,9.722222,2230,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,11942,,
11942,1553.040161,-0.110000,2490.623779,1565.494507,-0.110000,2479.956299,18.558039,1892,9.722222,2230,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,11941,,13852
11943,1432.386475,-0.110780,2573.780029,1485.476318,-0.110780,2573.686279,53.089928,1893,9.722222,7509;7510,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,9269;9270;9271
11944,1485.483398,-0.110780,2577.686279,1432.393555,-0.110780,2577.780029,53.089928,1893,9.722222,9266;9267;9268,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,7506;7508;7512;7513
11945,1432.390015,-0.110780,2575.780029,1485.479858,-0.110780,2575.686279,53.089928,1893,9.722222,7509;7510,11944,11943,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,9272;9273
11946,1262.919556,-0.109130,1120.173828,1252.018066,0.010000,1182.712524,63.481850,1894,9.722222,12688;12689;12690;12691;12692,11947,-1,6.1000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24616,,,12282;12288
11947,1256.910156,-0.109130,1119.126343,1246.008667,0.010000,1181.665039,63.481850,1894,9.722222,12693;12694;12695;12696;12697,-1,11946,6.1000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,16424,,,12281
11948,1239.999268,0.010000,1180.617554,1250.900757,-0.109130,1118.078857,63.481850,1894,9.722222,12284;12285;12286,-1,-1,6.1000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,12698;12703;12705;12707;12709
11949,1256.910156,-0.109130,1119.126343,1246.008667,0.010000,1181.665039,63.481850,1894,9.722222,12715,11948,11946,18.3000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,12289
11950,2126.649170,-0.110000,2574.580811,2168.281006,-0.110000,2574.606689,41.631950,1895,9.722222,9374,11952,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11962,11951,11057
11951,2126.649170,-0.110000,2574.580811,2142.687500,-0.110000,2554.443848,31.172607,1895,9.722222,5822,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11958,11950,11057
11952,2126.634033,-0.110000,2579.580811,2168.307861,-0.110000,2579.606689,41.673943,1895,9.722222,9375,-1,11950,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11959,11953,11058
11953,2126.634033,-0.110000,2579.580811,2152.282471,-0.110000,2606.261719,44.468277,1895,9.722222,8724,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11955;11963,11952,11058
11954,2168.343018,-0.110000,2586.106689,2126.614502,-0.110000,2586.080811,41.728630,1895,9.722222,11059,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11957;11961,11955;11956,9376
11955,2168.343018,-0.110000,2586.106689,2152.282471,-0.110000,2606.261719,31.188917,1895,9.722222,8724,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11953;11963,11954;11956,9376
11956,2168.343018,-0.110000,2586.106689,2147.737305,-0.110000,2554.493164,43.471001,1895,9.722222,5823,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11960,11954;11955,9376
11957,2142.182861,-0.110000,2606.163086,2126.614502,-0.110000,2586.080811,30.770273,1895,9.722222,11059,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11954;11961,11958,8722
11958,2142.182861,-0.110000,2606.163086,2142.687500,-0.110000,2554.443848,51.721699,1895,9.722222,5822,11960,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11951,11957,8722
11959,2147.232666,-0.110000,2606.212402,2168.307861,-0.110000,2579.606689,39.770237,1895,9.722222,9375,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11952,11960,8723
11960,2147.232666,-0.110000,2606.212402,2147.737305,-0.110000,2554.493164,51.721699,1895,9.722222,5823,-1,11958,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11956,11959,8723
11961,2152.787109,-0.110000,2554.542480,2126.614502,-0.110000,2586.080811,47.664730,1895,9.722222,11059,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11954;11957,11962;11963,5824
11962,2152.787109,-0.110000,2554.542480,2168.281006,-0.110000,2574.606689,30.696083,1895,9.722222,9374,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11950,11961;11963,5824
11963,2152.787109,-0.110000,2554.542480,2152.282471,-0.110000,2606.261719,51.721699,1895,9.722222,8724,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11953;11955,11961;11962,5824
11964,2126.631836,-0.110000,2580.330811,2147.232666,-0.110000,2606.212402,39.092407,1895,9.722222,,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,11966,11965;11968,11061
11965,2126.631836,-0.110000,2580.330811,2147.737305,-0.110000,2554.493164,39.433716,1895,9.722222,5825,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,4225,11967;11969,11964;11968,11061
11966,2168.312012,-0.110000,2580.356689,2147.232666,-0.110000,2606.212402,39.411247,1895,9.722222,,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,4225,11964,11967,
11967,2168.312012,-0.110000,2580.356689,2147.737305,-0.110000,2554.493164,39.050179,1895,9.722222,5825,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,11965;11969,11966,
11968,2126.631836,-0.110000,2580.330811,2168.312012,-0.110000,2580.356689,41.680290,1895,9.722222,9378,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,129,,11964;11965,11061
11969,2147.232666,-0.110000,2606.212402,2147.737305,-0.110000,2554.493164,51.721699,1895,9.722222,5825,-1,-1,15.2000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,129,11965;11967,,8725
11970,3308.181396,13.000000,2118.893799,3273.586914,13.000000,2133.732666,37.817730,1896,16.666668,12795,11971,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,,,12192
11971,3304.521240,13.000000,2114.139404,3270.055176,13.000000,2128.885010,37.689663,1896,16.666668,12796,-1,11970,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,11972;11973,,12193
11972,3299.475830,13.000000,2108.278076,3270.055176,13.000000,2128.885010,36.044464,1896,16.666668,12796,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,11971;11973,,9959
11973,3294.968506,13.000000,2104.318604,3270.055176,13.000000,2128.885010,35.062023,1896,16.666668,12796,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,11971;11972,,9960
11974,3306.351318,13.000000,2116.516602,3297.222168,13.000000,2106.298340,16.525190,1896,16.666668,,-1,-1,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,2496,,11975,12194
11975,3306.351318,13.000000,2116.516602,3271.821045,13.010000,2131.308838,37.766659,1896,16.666668,12797,-1,11970,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,8640,11976,11974,12194
11976,3297.222168,13.000000,2106.298340,3271.821045,13.010000,2131.308838,35.722313,1896,16.666668,12797,-1,11973,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,448,11975,,9961
11977,3451.978271,-0.000780,2207.192871,3617.754883,-0.000940,2256.729736,173.019608,1897,9.722222,2247;2248;2249,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,13693;13694;13695
11978,3616.609863,-0.000940,2260.562256,3450.833252,-0.000780,2211.025391,173.019608,1897,9.722222,13690;13691;13692,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2250;2251;2252;2253;2254
11979,3451.405762,-0.000780,2209.109131,3617.182373,-0.000940,2258.645996,173.019608,1897,9.722222,2247;2248;2249,11978,11977,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,13696;13697
11980,1712.745728,-0.110000,2718.371826,1671.338013,-0.110000,2713.210449,41.728245,1898,9.722222,12353,11981,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,13922
11981,1713.474487,-0.110000,2712.416504,1672.045044,-0.110000,2707.251953,41.750195,1898,9.722222,12354,-1,11980,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11987,11982,13923
11982,1713.474487,-0.110000,2712.416504,1696.073242,-0.110000,2663.111816,58.448677,1898,9.722222,8733,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,,11981,13923
11983,1673.635376,-0.110000,2693.846191,1715.114380,-0.110000,2699.016113,41.800045,1898,9.722222,13925,11985,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,11986,11984,12356
11984,1673.635376,-0.110000,2693.846191,1691.023315,-0.110000,2663.078125,43.497406,1898,9.722222,8732,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,,11983,12356
11985,1672.928589,-0.110000,2699.804199,1714.385620,-0.110000,2704.971924,41.777966,1898,9.722222,13924,-1,11983,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,12355
11986,1701.123047,-0.110000,2663.145508,1715.114380,-0.110000,2699.016113,44.543339,1898,9.722222,13925,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,11983,11987,8734
11987,1701.123047,-0.110000,2663.145508,1672.045044,-0.110000,2707.251953,62.131447,1898,9.722222,12354,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,11981,11986,8734
11988,1713.929932,-0.022730,2708.693848,1696.073242,-0.110000,2663.111816,54.967361,1898,9.722222,8735,-1,-1,34.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,11989,11990,13927
11989,1672.486816,-0.022730,2703.528320,1696.073242,-0.110000,2663.111816,55.031876,1898,9.722222,8735,-1,-1,34.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,12417,11988,,
11990,1713.929932,-0.022730,2708.693848,1672.486816,-0.022730,2703.528320,41.783287,1898,9.722222,12358,-1,-1,34.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,11988,13927
11991,957.549683,-0.110000,1488.957397,963.393738,-0.110000,1493.107910,7.955389,1899,9.722222,1066,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,11996,11993,14120
11992,963.393738,-0.110000,1493.107910,957.549683,-0.110000,1488.957397,7.955389,1899,9.722222,14121,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,11994,11995,1065
11993,957.549683,-0.110000,1488.957397,953.351257,-0.110000,1494.809326,7.970418,1899,9.722222,8406,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,11995,11991,14120
11994,953.351257,-0.110000,1494.809326,957.549683,-0.110000,1488.957397,7.970419,1899,9.722222,14121,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,11992,11996,8407
11995,963.393738,-0.110000,1493.107910,953.351257,-0.110000,1494.809326,10.185590,1899,9.722222,8406,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,11993,11992,1065
11996,953.351257,-0.110000,1494.809326,963.393738,-0.110000,1493.107910,10.185590,1899,9.722222,1066,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,11991,11994,8407
11997,957.549683,-0.110000,1488.957397,963.393738,-0.110000,1493.107910,7.955389,1899,9.722222,1066,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,,11998,14122
11998,957.549683,-0.110000,1488.957397,953.351257,-0.110000,1494.809326,7.970418,1899,9.722222,8408,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,11999,11997,14122
11999,963.393738,-0.110000,1493.107910,953.351257,-0.110000,1494.809326,10.185590,1899,9.722222,8408,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,11998,,1067
12000,1728.409424,-0.110000,2115.133057,1737.550171,-0.110000,2117.490234,9.762001,1900,9.722222,8367,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12005,12002,10458
12001,1737.550171,-0.110000,2117.490234,1728.409424,-0.110000,2115.133057,9.762002,1900,9.722222,10457,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12003,12004,8368
12002,1728.409424,-0.110000,2115.133057,1731.703491,-0.110000,2123.264404,9.562220,1900,9.722222,6422,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12004,12000,10458
12003,1731.703491,-0.110000,2123.264404,1728.409424,-0.110000,2115.133057,9.562220,1900,9.722222,10457,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12001,12005,6423
12004,1737.550171,-0.110000,2117.490234,1731.703491,-0.110000,2123.264404,10.309557,1900,9.722222,6422,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12002,12001,8368
12005,1731.703491,-0.110000,2123.264404,1737.550171,-0.110000,2117.490234,10.309557,1900,9.722222,8367,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12000,12003,6423
12006,1728.409424,-0.110000,2115.133057,1737.550171,-0.110000,2117.490234,9.762001,1900,9.722222,8369,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,,12007,
12007,1728.409424,-0.110000,2115.133057,1731.703491,-0.110000,2123.264404,9.562220,1900,9.722222,6424,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,12008,12006,
12008,1737.550171,-0.110000,2117.490234,1731.703491,-0.110000,2123.264404,10.309557,1900,9.722222,6424,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,12007,,
12009,2153.398193,-0.110000,2470.764404,2153.209229,-0.110000,2511.263184,40.499401,1901,9.722222,5824,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,12014,12010,8936
12010,2153.398193,-0.110000,2470.764404,2169.186279,-0.110000,2485.300293,26.794878,1901,9.722222,8545,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,12013,12009,8936
12011,2143.109619,-0.110000,2511.164551,2143.298096,-0.110000,2470.763916,40.401257,1901,9.722222,8934,12012,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,5822
12012,2148.159424,-0.110000,2511.213867,2148.348145,-0.110000,2470.764160,40.450329,1901,9.722222,8935,-1,12011,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,12015,12013,5823
12013,2148.159424,-0.110000,2511.213867,2169.186279,-0.110000,2485.300293,39.274323,1901,9.722222,8545,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,12010,12012,5823
12014,2169.279053,-0.110000,2495.399902,2153.209229,-0.110000,2511.263184,28.193216,1901,9.722222,5824,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,12009,,8543
12015,2169.232666,-0.110000,2490.350098,2148.348145,-0.110000,2470.764160,34.772724,1901,9.722222,8935,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,12012,,8544
12016,2148.348145,-0.110000,2470.764160,2169.232666,-0.110000,2490.350098,34.772728,1901,9.722222,,-1,-1,15.2000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,12417,12017,12018,
12017,2148.159424,-0.110000,2511.213867,2169.232666,-0.110000,2490.350098,36.028564,1901,9.722222,,-1,-1,15.2000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,12016,,5825
12018,2148.348145,-0.110000,2470.764160,2148.159424,-0.110000,2511.213867,40.450329,1901,9.722222,,-1,-1,15.2000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,129,,12016,
12019,3149.288330,-0.110000,872.686523,3189.087158,-0.110000,851.218933,45.219910,1902,9.722222,,12020,-1,4.5000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
12020,3151.802490,-0.110000,877.295349,3191.547363,-0.110000,855.856812,45.158623,1902,9.722222,8632;2432,12021,12019,6.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,1306
12021,3154.676025,-0.110000,882.562561,3194.358887,-0.110000,861.157288,45.088257,1902,9.722222,8633;2433,-1,12020,6.0000,Vehicle|City|CapillaryRoad,9.7222,1,2,16392,,,1307;1310
12022,3197.873535,-0.110000,867.782898,3158.267822,-0.110000,889.146545,45.000595,1902,9.722222,1305,-1,12023,6.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,16392,,,2435;8628
12023,3200.685059,-0.110000,873.083374,3161.141357,-0.110000,894.413757,44.930222,1902,9.722222,1303;1304,12022,12024,6.0000,Vehicle|City|CapillaryRoad,9.7222,2,1,24584,,,2434;8629
12024,3203.145264,-0.110000,877.721252,3163.655518,-0.110000,899.022583,44.868942,1902,9.722222,,12023,-1,4.5000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
12025,3156.471924,-0.110000,885.854553,3196.116211,-0.110000,864.470093,45.044422,1902,9.722222,8636;2436,12024,12019,34.5000,Vehicle|City|CenterGuideRoad,0.0000,3,3,8328,,,
