index,x,y,z,forward_x,forward_z,urban_diversity_config_id,lane
1120,1396.4507,0.0000,2002.9915,-0.923404,-0.383829,88888110,29773
1121,1289.0093,0.0000,1919.1167,-0.956764,0.290866,88888110,42496
1122,1252.6000,0.0000,1962.9200,-0.645614,0.763664,88888110,19380
1123,1193.8798,-0.0000,1977.3501,-0.762547,-0.646933,88888040,23995
1124,1279.0269,0.0000,1910.6388,-0.625198,0.780466,88888040,20716
1125,1228.8992,0.0000,1866.8043,0.318210,0.948020,88888040,29161
1126,1235.7800,0.0000,1871.6602,-0.996326,-0.085644,88888040,29162
1127,1160.5071,-0.1100,1872.9865,-0.770672,-0.637232,88888040,16628
1128,1132.9355,-0.1100,1854.9789,0.869876,-0.493270,88888040,23188
1129,1142.5071,9.7800,1826.2449,-0.623375,0.781923,88888040,26005
1130,1087.0900,-0.1100,1910.0500,0.639479,-0.768809,88888040,42295
1131,1072.4822,-0.1100,1826.0481,0.790980,0.611842,88888040,32060
1132,1007.0200,0.0000,1848.7690,-0.766645,-0.642071,88888040,20320
1133,937.9630,-0.0600,1748.7883,-0.662597,0.748976,88888040,43655
1134,1032.4700,-0.1100,1799.2900,0.630600,-0.776108,88888040,37877
1135,1012.9501,-0.0878,1752.0900,-0.760239,-0.649643,88888040,20806
1136,878.2726,0.0000,1740.0372,0.066616,0.997779,88888040,32578
1137,867.0801,0.0000,1753.4600,1.000000,-0.000993,88888040,32469
1138,845.6162,-0.1100,1801.6514,0.644654,-0.764474,88888040,27059
1139,861.5699,0.0000,1852.5099,0.774147,0.633006,88888040,22849
1140,975.7224,-0.1100,1904.9802,-0.772404,-0.635132,88888040,29379
1141,1013.8158,0.0185,1930.7126,-0.864415,0.502779,88888040,20557
1142,1002.8301,0.0000,1867.1000,-0.766558,-0.642175,88888040,38020
1143,922.3151,-0.1100,1868.0105,-0.764601,-0.644504,88888040,17621
1144,879.2464,-0.1100,1831.7551,-0.782656,-0.622454,88888040,17851
1145,909.9324,-0.1100,1823.5419,-0.629684,0.776851,88888040,27750
1146,923.7509,-0.1100,1807.0746,-0.645762,0.763539,88888040,18792
1147,941.1498,-0.1100,1883.4022,0.775510,0.631335,88888040,26647
1148,944.4638,-0.1100,1879.3302,0.322065,0.946718,88888040,26644
1149,1071.5577,-0.1100,1928.8628,-0.638915,0.769277,88888040,19842
1150,1080.9816,-0.1100,1968.2876,-0.149256,0.988799,88888040,33355
1151,1088.3855,0.0000,2046.5430,0.751599,0.659620,88888040,35979
1152,990.7144,0.0000,1959.0980,0.878895,-0.477015,88888040,37262
1153,1039.7417,-0.1100,1956.4448,0.993108,-0.117203,88888040,20588
1154,1036.4514,-0.1100,1960.5359,0.995465,-0.095124,88888040,20590
1155,963.7499,0.0000,1936.6500,0.772535,0.634972,88888040,33997
1156,896.0328,-0.1100,1927.8436,-0.649801,0.760104,88888040,43209
1157,848.5400,0.0000,1882.8300,-0.770355,-0.637615,88888040,31915
1158,812.3343,-0.1100,1934.5299,0.658149,-0.752888,88888040,24691
1159,806.8098,-0.1100,1940.8502,-0.658166,0.752873,88888040,39941
1160,750.2999,-0.1100,1891.7700,0.770565,0.637361,88888040,19723
1161,802.8571,-0.1100,1937.3949,-0.658166,0.752873,88888040,39942
1162,732.2012,0.0000,1980.4240,0.761056,0.648686,88888040,35042
1163,701.7110,0.0081,1986.1700,-0.749360,-0.662163,88888010,28216
1164,830.7564,0.0092,2101.6077,-0.028887,-0.999583,88888010,43145
1165,820.4238,-0.1100,2016.2913,0.148024,-0.988984,88888040,36226
1166,816.1509,-0.1100,2010.6128,-0.756363,-0.654153,88888040,25874
1167,819.5853,-0.1100,2006.6418,-0.756363,-0.654153,88888040,25875
1168,907.6442,-0.1100,2002.4072,-0.772864,-0.634572,88888040,31152
1169,864.6888,-0.1100,1967.1381,0.443444,-0.896302,88888040,28236
1170,957.9238,0.0000,1983.5710,-0.636734,0.771083,88888040,29532
1171,760.1779,0.0000,2182.6248,0.658002,-0.753016,88888010,28588
1172,752.8918,-0.0449,2219.1616,-0.957806,-0.287416,88888020,34835
1173,827.0920,-0.0008,2202.1335,-0.640801,0.767707,88888020,37073
1174,727.2040,-0.6006,2253.7725,-0.999711,-0.024040,88888020,23251
1175,745.7924,-3.8033,2248.2969,-0.677660,0.735376,88888020,23245
1176,739.3493,-2.4758,2251.6069,-0.812995,0.582270,88888020,23249
1177,729.9705,-0.0279,2282.9556,-0.661270,0.750148,88888020,22833
1178,726.8331,-0.0148,2288.5349,-0.686728,0.726914,88888020,22831
1179,745.3717,-2.2645,2259.1375,-0.120521,0.992711,88888020,30183
1180,751.5295,-3.9269,2251.2649,-0.500285,0.865861,88888020,38956
1181,754.5691,-4.5621,2246.3110,-0.258811,0.965928,88888020,42800
1182,650.8228,0.0000,2313.1902,0.687487,-0.726197,88888020,40471
1183,707.8282,0.0000,2330.7791,0.971887,0.235448,88888020,39312
1184,744.3800,-0.1100,2334.5000,0.629122,-0.777307,88888020,30033
1185,819.1901,-0.1100,2252.6499,0.801603,0.597856,88888020,38494
1186,801.0133,0.0724,2243.6404,-0.997655,-0.068439,88888020,34363
1187,856.6641,-0.1100,2280.7556,-0.957115,0.289707,88888020,20051
1188,903.0047,-0.1000,2329.9146,0.998917,0.046530,88888020,32108
1189,875.3160,-0.1100,2338.9231,-0.931041,0.364916,88888020,33070
1190,939.2499,-0.1100,2348.8035,-0.807638,-0.589679,88888020,29155
1191,843.1600,0.0015,2292.4099,0.427037,-0.904234,88888020,18182
1192,342.6004,0.0000,2191.2905,-0.815183,-0.579203,88888010,39688
1193,339.8309,0.0000,2136.7949,0.831992,0.554788,88888010,43911
1194,410.7445,-0.0000,2142.6426,-0.958558,-0.284897,88888010,22781
1195,495.5334,3.8200,2182.7886,-0.971602,-0.236621,88888010,37775
1196,434.2228,0.0000,2127.7563,0.764638,0.644460,88888010,41119
1197,502.5432,-0.1050,2081.5156,-0.522751,-0.852485,88888010,37312
1198,430.0256,-0.1050,2115.9290,0.627803,-0.778372,88888010,33793
1199,515.7856,1.5295,2045.8152,0.907705,-0.419608,88888010,35842
1200,578.5381,0.0000,2048.1841,0.767972,0.640483,88888010,29082
1201,595.4422,0.9380,2099.4822,-0.761424,0.648255,88888010,43250
1202,618.3291,0.0000,2043.8131,0.755457,0.655198,88888010,18996
1203,678.5794,0.0067,1968.7992,-0.665133,0.746725,88888010,37961
1204,576.8718,0.0223,1986.4166,0.788612,-0.614892,88888010,16500
1205,544.4037,-0.1088,1921.5249,-0.998557,0.053703,88888010,27415
1206,542.0204,-8.1554,1931.1385,-0.959416,0.281994,88888010,28133
1207,581.4589,14.3676,1946.7799,-0.001927,-0.999998,88888010,16984
1208,540.0593,-0.1100,1988.5977,0.789262,-0.614057,88888010,21716
1209,547.3856,-0.1100,1983.8416,-0.892024,-0.451987,88888010,21721
1210,588.0105,0.0059,2016.9050,-0.984316,-0.176416,88888010,26000
1211,597.9207,0.0332,1898.7617,-0.768387,-0.639985,88888010,25596
1212,507.0335,0.0000,1823.7646,-0.859803,-0.510626,88888010,32199
1213,473.3668,-0.1100,1811.5105,-0.639854,0.768496,88888010,42055
1214,487.6079,0.0000,1861.7744,0.643279,-0.765632,88888010,27757
1215,362.1597,0.0000,2002.7078,0.663043,-0.748582,88888010,30050
1216,314.4237,0.0000,2006.8636,-0.289687,0.957121,88888010,19044
1217,282.2190,0.0000,1974.8093,-0.318557,0.947904,88888010,17167
1218,385.5051,-0.0886,1755.6948,0.901656,0.432453,88888030,37372
1219,457.9415,0.0000,1645.1813,-0.615327,0.788272,88888030,19424
1220,542.8572,0.0000,1541.1793,0.815501,0.578755,88888030,42155
1221,595.7721,0.0000,1444.5082,-0.262924,0.964816,88888030,27955
1222,608.0331,0.0000,1376.6108,0.995424,0.095554,88888050,20768
1223,710.4669,-0.1100,1371.2943,0.990441,0.137939,88888050,40731
1224,714.6602,-0.1100,1376.8673,-0.085254,-0.996359,88888050,40724
1225,751.0310,-0.1100,1325.2479,0.642190,-0.766546,88888050,41504
1226,826.6079,-0.1100,1243.0842,-0.641460,0.767156,88888050,36655
1227,796.3978,-0.1100,1324.0453,-0.998971,0.045354,88888050,40874
1228,793.4628,-0.1100,1314.6710,-0.467552,0.883966,88888050,40866
1229,794.5252,-0.1100,1398.6022,-0.763255,-0.646097,88888050,34270
1230,829.9692,-0.1100,1383.4851,0.650658,-0.759371,88888050,27015
1231,776.6300,-0.1100,1420.1989,0.286370,0.958119,88888050,24556
1232,728.2836,0.2684,1480.3816,0.639392,-0.768881,88888030,43647
1233,730.9055,0.2650,1486.7820,-0.972119,-0.234486,88888030,30039
1234,705.9041,0.0000,1444.0103,-0.907836,-0.419325,88888030,28608
1235,705.3700,-0.1100,1496.0100,-0.774174,-0.632973,88888030,26550
1236,651.4308,-0.1100,1495.7255,-0.772415,-0.635118,88888030,24951
1237,612.8043,0.0000,1535.5690,-0.567364,0.823467,88888030,33237
1238,609.5864,0.0002,1638.9353,0.757549,0.652778,88888031,34319
1239,659.1437,0.0000,1586.4117,0.769386,0.638784,88888030,41730
1240,698.0629,0.0000,1536.1263,0.080342,-0.996767,88888030,26442
1241,721.8284,-0.0952,1507.1654,-0.933335,-0.359008,88888030,26362
1242,691.5213,0.0000,1565.5952,0.638730,-0.769431,88888030,38688
1243,747.0669,0.0000,1498.6846,0.650487,-0.759518,88888030,34194
1244,811.5800,0.0000,1526.5901,0.775998,0.630736,88888050,30439
1245,916.0529,-0.1100,1662.7906,-0.769037,-0.639204,88888040,28349
1246,958.7877,0.0000,1646.1221,0.775978,0.630759,88888040,41752
1247,1005.0381,-0.0878,1738.2896,0.754548,0.656245,88888040,42299
1248,1057.1912,-0.1100,1783.0280,0.787113,0.616809,88888040,26938
1249,1139.7499,0.0000,1794.3414,-0.969232,-0.246149,88888040,28549
1250,1083.4207,0.0000,1748.5555,0.775989,0.630747,88888040,35941
1251,1035.5990,0.0000,1706.6051,0.630741,-0.775993,88888040,43415
1252,957.5042,0.0000,1604.3235,0.084548,-0.996419,88888060,27418
1253,1028.0093,-0.1100,1559.7068,-0.639408,0.768868,88888060,20924
1254,1034.8726,-0.1100,1621.2461,-0.764789,-0.644281,88888060,40743
1255,1063.6776,0.0000,1587.6062,0.744358,0.667781,88888060,43733
1256,1002.4674,0.0204,1525.3203,0.159357,0.987221,88888060,17881
1257,1003.1539,-0.1100,1483.7091,0.474983,0.879995,88888061,39607
1258,1005.6680,0.0000,1424.0480,0.184407,0.982850,88888061,17946
1259,947.2145,-0.1100,1397.6851,0.139808,0.990179,88888061,27758
1260,893.6063,0.0000,1267.7982,0.136515,0.990638,88888060,27881
1261,923.6698,0.0010,1279.4121,-0.609223,-0.792999,88888060,30958
1262,948.1047,-0.1000,1322.6661,0.778935,0.627104,88888060,37345
1263,1042.2732,-0.0875,1372.2590,0.014645,0.999893,88888061,20468
1264,997.9731,0.0319,1285.8148,-0.669426,0.742879,88888070,20973
1265,944.9205,0.0031,1311.6144,-0.957164,-0.289545,88888060,38783
1266,889.1697,0.0000,1232.3086,-0.774043,-0.633134,88888050,32784
1267,851.4485,-0.1100,1205.3123,-0.644175,0.764878,88888050,22939
1268,832.4514,0.0000,1183.1174,0.995524,0.094504,88888050,41500
1269,922.0127,0.0000,1079.3500,0.610817,-0.791772,88888072,35762
1270,991.6072,-0.1101,1135.1968,0.180616,-0.983554,88888072,19780
1271,1107.9084,0.0000,1031.5518,0.579670,0.814852,88888072,37557
1272,1229.6718,-0.0002,1077.3345,-0.985755,-0.168185,88888072,41425
1273,1231.2454,0.0016,1184.1653,-0.984909,-0.173071,88888072,28174
1274,1062.7247,-0.0000,1153.6591,-0.973679,-0.227924,88888070,38908
1275,1253.6862,-0.0989,1189.1963,-0.981591,-0.190994,88888072,43035
1276,1258.6958,-0.1102,1071.2163,-0.606700,-0.794931,88888072,36381
1277,1350.5729,-0.1000,1051.2003,-0.195403,0.980723,88888072,18815
1278,1368.6030,0.0099,928.2037,0.670409,-0.741992,88888072,17283
1279,1041.3500,-0.0003,1043.7802,-0.786362,-0.617766,88888072,30792
1280,724.7375,-3.7822,1070.3510,-0.966822,0.255451,88888070,19107
1281,713.6563,-4.1338,1020.0316,-0.767898,-0.640573,88888070,16858
1282,729.0381,-3.9072,1048.0142,0.136070,0.990699,88888070,19611
1283,686.0986,-3.9072,1006.1223,-0.981019,0.193913,88888070,16862
1284,733.0520,-3.9072,1051.9971,-0.709843,-0.704360,88888070,19567
1285,723.5253,-4.1572,1029.2216,-0.560240,-0.828330,88888070,16864
1286,732.8087,-3.9697,1072.9635,-0.932945,-0.360020,88888070,19066
1287,736.1462,-3.9072,1060.2664,-0.601307,-0.799018,88888070,16611
1288,706.2568,-3.9072,1045.7941,0.356497,0.934296,88888070,41059
1289,615.5523,0.0000,1207.5541,0.065944,-0.997823,88888050,16338
1290,590.4142,0.0000,1287.4573,-0.967053,-0.254575,88888050,41712
1291,571.3231,0.5512,1295.0490,0.275346,-0.961345,88888050,39284
1292,555.2496,2.0100,1334.4882,-0.291483,0.956576,88888050,37584
1293,506.4455,2.0103,1333.6188,0.285228,-0.958460,88888050,21370
1294,518.6860,14.8445,1372.1157,0.524217,0.851585,88888050,33568
1295,538.7775,2.0002,1296.5251,-0.223422,0.974722,88888050,35291
1296,552.9165,2.0002,1250.1678,0.950694,0.310131,88888050,44033
1297,546.7590,2.0003,1342.0509,0.348826,0.937187,88888050,36295
1298,570.4595,-0.0000,1301.3937,-0.290421,0.956899,88888050,40785
1299,607.3356,0.0000,1343.5236,0.067129,-0.997744,88888050,37932
1300,583.4570,0.0000,1359.5900,-0.954333,-0.298745,88888050,27966
1301,730.4905,0.0000,1100.0112,0.993132,-0.116996,88888070,17325
1302,690.0223,-0.1100,1242.3394,0.620606,-0.784122,88888050,23822
1303,730.7002,-0.1100,1201.0568,0.805739,0.592271,88888050,32738
1304,770.5950,-0.1100,1208.3843,-0.631845,0.775095,88888050,23370
1305,765.5679,-0.0010,1305.4612,0.233675,0.972315,88888050,39508
1306,683.9014,0.0000,1159.9000,-0.806595,0.591104,88888050,31052
1307,663.4874,0.0000,1335.4545,0.112670,-0.993632,88888050,15873
1308,774.5411,-0.1100,1196.0983,-0.048607,0.998818,88888050,25626
1309,873.1297,-0.1100,1315.5227,-0.637283,0.770630,88888050,20017
1310,915.4700,0.0000,1428.8900,-0.136514,-0.990638,88888060,35331
1311,933.2899,0.0000,1557.7399,-0.136514,-0.990638,88888060,35490
1312,945.7424,-0.1100,1432.2916,0.159380,0.987217,88888060,37127
1313,950.9252,-0.1100,1431.4550,-0.015288,-0.999883,88888060,21596
1314,907.6926,0.0000,1531.3051,0.178318,0.983973,88888050,15853
1315,829.7142,0.0500,1481.8719,-0.807264,0.590190,88888050,33780
1316,846.0128,-0.1100,1428.0466,0.754552,0.656241,88888050,41207
1317,900.8537,0.0000,1482.8929,0.140690,0.990054,88888050,39311
1318,889.1981,0.0000,1400.2097,0.124076,0.992273,88888050,36618
1319,920.5231,0.0000,1619.7914,0.152606,0.988287,88888040,29814
1320,916.9030,0.0000,1436.8615,-0.176921,-0.984225,88888060,35884
1321,870.8060,0.0000,1392.6520,-0.845700,0.533659,88888050,36302
1322,814.6445,0.0300,1331.7560,0.673322,-0.739350,88888050,16388
1323,849.0674,-0.1100,1363.6909,-0.653029,-0.757333,88888050,25813
1324,969.1588,0.0000,1300.2394,-0.990280,-0.139091,88888060,20673
1325,987.5852,-0.0012,1236.1382,0.708036,-0.706176,88888070,36117
1326,1072.7759,-0.1100,1390.8109,0.818851,0.574007,88888060,32947
1327,1016.1733,0.0000,1480.0389,0.184492,0.982834,88888061,24746
1328,1100.8331,-0.1100,1686.4572,0.164468,0.986382,88888060,22436
1329,1135.3247,-0.1100,1694.7168,-0.976347,-0.216209,88888060,29076
1330,1096.2100,0.0000,1717.6700,0.776000,0.630733,88888060,35610
1331,975.3524,-0.0878,1692.3019,0.760989,0.648765,88888040,36313
1332,958.6471,-0.0900,1715.7269,0.777293,0.629139,88888040,37884
1333,939.8100,0.0275,1659.4900,-0.049817,-0.998758,88888040,37960
1334,921.9195,-0.0600,1758.8635,0.654851,-0.755758,88888040,16290
1335,1124.8257,-0.1100,1856.3065,0.639195,-0.769045,88888040,40957
1336,1167.1600,0.0000,1816.2600,-0.974844,-0.222890,88888040,16174
1337,890.7121,-0.1100,1692.8600,-0.770777,-0.637104,88888040,39285
1338,894.0569,-0.1100,1688.8134,-0.770777,-0.637104,88888040,39286
1339,795.5506,-0.1100,1605.4176,-0.995558,0.094153,88888030,37040
1340,736.9118,-0.1059,1616.0480,0.640681,-0.767807,88888030,24895
1341,778.1727,0.0000,1658.4176,-0.449290,-0.893386,88888030,26878
1342,863.4031,0.0000,1727.5740,-0.821142,-0.570723,88888040,29810
1343,726.8453,0.0000,1715.7946,0.630783,-0.775959,88888030,31711
1344,688.8200,-0.1100,1670.3500,0.633045,-0.774115,88888030,21535
1345,759.5000,0.0000,1663.7400,-0.766206,-0.642595,88888030,34093
1346,626.5756,-0.0392,1653.9409,-0.718397,-0.695633,88888031,43868
1347,566.3599,-0.1100,1647.9301,0.882537,0.470243,88888031,19488
1348,569.4614,0.0004,1606.1237,0.777429,0.628971,88888031,23388
1349,437.8562,0.0002,1738.1787,0.604124,-0.796890,88888030,35821
1350,523.7935,-0.1100,1703.7888,-0.657934,0.753075,88888030,34173
1351,599.3500,-0.1060,1789.3500,-0.756800,-0.653647,88888030,36596
1352,716.0967,-0.1093,1816.7910,0.162226,0.986754,88888031,34728
1353,744.3180,0.0000,1746.9576,0.682443,0.730939,88888040,42984
1354,787.2889,0.0000,1841.5359,-0.646034,0.763309,88888040,29968
1355,661.0290,0.0000,1946.1735,0.632007,-0.774963,88888010,24925
1356,688.8948,-0.1000,1865.3005,0.769054,0.639184,88888030,41621
1357,763.5701,-0.0000,1834.7611,-0.639820,0.768525,88888031,36067
1358,588.2995,0.1400,1834.2947,-0.761396,-0.648287,88888030,41888
1359,583.2421,0.9500,1840.6088,-0.968003,-0.250940,88888030,40414
1360,715.6417,-0.1100,1757.7075,0.746642,-0.665226,88888031,33490
1361,673.1891,-0.1100,1785.2200,0.063494,-0.997982,88888031,25038
1362,615.7567,-0.1100,1731.4452,-0.848990,0.528408,88888031,43752
1363,639.1058,-0.1100,1723.9331,-0.051551,-0.998670,88888031,22957
1364,573.5290,-0.0950,1768.0691,-0.560901,-0.827883,88888030,30732
1365,531.4077,-0.1100,1696.1296,-0.964901,-0.262613,88888031,21772
1366,559.8019,-0.1100,1673.8894,0.660168,0.751118,88888031,18872
1367,553.9503,-0.1100,1676.2024,0.653161,-0.757219,88888031,27468
1368,573.6534,-0.1100,1646.5638,-0.751151,-0.660130,88888031,19476
1369,566.1384,-0.1100,1640.9799,-0.758289,-0.651919,88888031,40309
1370,569.4979,-0.1100,1652.1539,-0.596356,-0.802720,88888031,19462
1371,680.2394,-0.1100,1785.7275,0.131291,-0.991344,88888031,25033
1372,405.5950,0.0000,1800.4329,-0.417544,0.908657,88888010,16679
1373,329.7597,0.0000,1964.7349,-0.401339,0.915930,88888010,15919
1374,591.4564,-0.1081,1623.9183,0.478056,0.878329,88888031,18335
1375,814.2789,0.0000,1709.3350,-0.999347,-0.036131,88888040,35713
1376,837.0457,-0.1100,1599.2312,0.639532,-0.768764,88888040,29956
1377,804.8061,0.0000,1521.6044,0.805373,0.592768,88888050,38730
1378,651.1675,0.0000,1452.7931,-0.290223,0.956959,88888030,20258
1379,797.9172,-0.1100,1394.5951,0.798116,0.602504,88888050,26830
1380,306.0133,0.0000,2063.7024,0.001081,-0.999999,88888010,25348
1381,327.7265,-0.0000,2082.5286,-0.159485,-0.987200,88888010,23260
1382,406.4952,-0.1050,2135.3528,-0.794851,-0.606804,88888010,35640
1383,404.4464,0.0000,2055.1863,-0.998768,-0.049617,88888010,34039
1384,418.6432,0.0000,2028.5491,-0.752335,-0.658780,88888010,25891
1385,495.4016,0.0262,1885.9348,0.659325,-0.751858,88888010,39169
1386,668.4550,-0.1165,2118.7307,0.955563,-0.294789,88888010,42507
1387,704.7325,0.0000,2223.7578,0.763389,-0.645939,88888010,34181
1388,499.0177,-0.0352,2241.8293,0.692332,-0.721579,88888010,39437
1389,533.4490,3.8200,2219.2825,-0.627994,0.778218,88888010,43961
1390,725.3141,0.0000,2142.0535,0.398562,0.917141,88888010,29572
1391,560.3789,-0.0244,2098.0198,0.520611,0.853794,88888010,41568
1392,600.8220,0.0000,2079.0566,0.858248,0.513236,88888010,18528
1393,548.1393,0.0000,2155.8936,-0.820142,0.572160,88888010,35656
1394,546.7568,1.6556,2029.0966,0.781656,0.623709,88888010,20521
1395,450.1780,-0.1100,2104.7834,0.274765,0.961512,88888010,23408
1396,785.1804,0.0000,2392.9202,-0.957648,-0.287943,88888020,24403
1397,865.4938,0.0020,2437.5510,0.889207,0.457506,88888020,32473
1398,809.9777,0.0711,2431.0894,0.514727,-0.857354,88888020,43102
1399,713.0528,0.0804,2379.0920,0.922613,0.385726,88888020,38184
1400,759.4701,0.0950,2430.3101,0.913368,0.407135,88888020,38926
1401,789.3226,-1.9125,2202.6238,-0.550560,0.834796,88888020,19287
1402,858.3461,0.0059,2174.6704,-0.998180,0.060307,88888020,19293
1403,847.7444,0.0000,2116.8015,-0.651596,0.758566,88888020,34257
1404,871.6647,-0.1100,1945.9301,0.875411,0.483380,88888040,24584
1405,1156.1644,0.0000,2007.8303,-0.698153,-0.715949,88888040,37294
1406,1177.4578,-0.1100,1930.0703,0.645966,-0.763366,88888040,25366
1407,1142.4299,0.0000,1969.0699,0.993619,0.112793,88888040,27152
1408,1080.4866,0.0000,1907.6538,-0.777319,-0.629107,88888040,42416
1409,1096.0923,9.7800,1855.7081,-0.623382,0.781917,88888040,43654
1410,1140.1747,9.7817,1802.6376,-0.635690,0.771944,88888040,38072
1411,1043.0225,-0.1100,1792.3851,0.918067,-0.396424,88888040,41145
1412,1032.4741,0.0000,1868.7958,-0.777316,-0.629111,88888040,38035
1413,1181.7500,-0.1100,1888.5195,-0.770657,-0.637250,88888040,27386
1414,1238.9878,0.0020,1958.0127,-0.645476,0.763781,88888110,19006
1415,881.3434,0.0000,1765.8593,-0.796323,-0.604871,88888040,29085
1416,1332.9139,2.4564,1825.5472,-0.630794,0.775951,88888060,34645
1417,1383.3856,-0.0242,1827.5118,0.867015,0.498281,88888060,22483
1418,1310.4874,-0.0242,1889.3395,0.697466,0.716618,88888060,19161
1419,1318.8167,2.4564,1814.1229,-0.511300,0.859402,88888060,29904
1420,1256.4436,-0.1100,2002.4305,0.949871,-0.312642,88888110,20492
1421,1275.9299,-0.1100,2046.2300,0.643186,-0.765710,88888110,25052
1422,976.1014,0.0000,2113.9199,0.989062,-0.147504,88888040,16170
1423,953.3233,-0.1100,2039.9144,0.772927,0.634495,88888040,15626
1424,918.3807,-0.1100,2086.3125,0.621348,-0.783535,88888040,36103
1425,928.4225,-0.1100,2222.5886,0.965800,0.259289,88888020,34074
1426,1423.5300,0.0000,2693.3799,-0.986370,-0.164542,88888090,17814
1427,1511.4705,-0.0009,2664.4204,-0.990541,-0.137215,88888090,44097
1428,1714.3955,-0.0387,2688.2881,0.993667,0.112361,88888090,23331
1429,1984.7000,0.0000,2564.1699,0.999986,0.005380,88888120,38198
1430,2050.2981,-0.1100,2538.7429,-0.000094,-1.000000,88888120,33234
1431,2092.1675,0.5100,2541.7153,0.996314,-0.085781,88888120,4777
1432,2061.8335,0.0480,2548.6321,-0.703265,0.710928,88888120,130
1433,2129.4653,0.0000,2500.6799,-0.999986,-0.005308,88888121,32944
1434,2069.0354,0.0600,2513.7722,0.008988,-0.999960,88888121,14088
1435,2078.4097,0.0401,2512.5334,0.993724,0.111858,88888121,1626
1436,1975.7800,0.0000,2499.6499,-0.999999,0.001527,88888120,33398
1437,1897.7887,0.0000,2557.7236,0.999931,0.011763,88888090,39045
1438,1943.0201,0.0549,2516.2600,-0.245258,0.969458,88888120,14918
1439,1937.9011,0.0549,2515.7703,0.546219,0.837642,88888120,14879
1440,1996.1967,0.0217,2556.7844,-0.969474,-0.245194,88888120,13309
1441,2007.3813,0.0217,2542.0618,0.055877,-0.998438,88888120,12809
1442,2018.7130,0.0217,2520.9863,-0.999628,-0.027258,88888120,12779
1443,1996.4534,0.0217,2521.0466,0.897232,-0.441560,88888120,12757
1444,1960.7461,-0.0047,2547.4368,0.693162,-0.720782,88888120,9591
1445,2059.7610,-0.1100,2730.7947,-0.989071,-0.147443,88888100,17220
1446,2211.4175,0.0026,2713.0884,0.844626,-0.535357,88888100,27882
1447,2166.0432,0.0000,2774.5132,-0.096840,-0.995300,88888100,31643
1448,2013.3790,0.0664,2765.2871,-0.147012,0.989135,88888100,36643
1449,2026.1660,7.3478,2793.3328,0.988562,0.150815,88888100,43386
1450,1950.9099,7.3478,2782.4028,0.988558,0.150838,88888100,39328
1451,2003.9940,0.0000,2763.4624,-0.989154,-0.146883,88888100,35436
1452,2157.6140,0.0003,2609.1829,-0.009790,0.999952,88888100,25103
1453,2180.1799,-5.7830,2619.5518,0.939436,-0.342724,88888100,20585
1454,2241.5652,0.0031,2599.3877,0.004471,0.999990,88888100,25414
1455,2296.6467,0.0000,2597.2554,0.009229,-0.999957,88888100,29529
1456,2368.7744,0.0000,2576.8789,-0.999971,-0.007639,88888100,20467
1457,2418.3218,-0.1100,2612.0940,0.005156,-0.999987,88888100,40319
1458,2567.1975,0.0000,2578.5051,-0.999964,-0.008437,88888100,38546
1459,2565.7463,0.0000,2652.4658,-0.861403,0.507922,88888100,42447
1460,2471.7546,0.0000,2602.7585,0.999999,-0.001112,88888100,40663
1461,2599.3997,0.1013,2589.1006,0.999928,-0.012028,88888100,31475
1462,2673.4604,0.0016,2532.4199,0.999949,-0.010067,88888100,31987
1463,2664.0500,0.0000,2493.6201,-0.999999,-0.001194,88888100,29681
1464,2597.2952,0.0000,2581.3489,-0.000284,1.000000,88888100,18188
1465,2318.3564,0.0000,2693.7588,0.009244,-0.999957,88888100,41675
1466,2295.8096,0.0000,2687.9082,0.009207,-0.999958,88888100,33445
1467,1896.2775,0.0005,2709.2458,-0.963606,0.267326,88888090,22491
1468,1561.2000,0.0000,2479.6001,-0.999978,0.006649,88888090,27511
1469,1569.5928,0.0000,2479.2153,-0.998951,0.045797,88888090,24695
1470,1660.2100,0.0000,2392.5400,0.999993,0.003670,88888090,34104
1471,1561.5699,-0.1100,2315.9500,0.011868,-0.999930,88888110,29055
1472,1709.5850,0.0000,2252.3081,-0.999845,0.017624,88888110,38881
1473,1490.2205,-0.1100,2317.6301,-0.976087,0.217382,88888110,29666
1474,1637.4359,-0.1100,2348.3740,0.969336,0.245740,88888110,29504
1475,1974.3569,-0.0194,2374.4246,0.999812,0.019377,88888121,23300
1476,1993.5400,0.1328,2402.2698,-0.008268,0.999966,88888121,42899
1477,2065.1013,-0.0962,2371.5864,0.999995,0.003153,88888121,42926
1478,2081.8184,-0.1086,2378.4519,0.981632,0.190785,88888121,40934
1479,2097.2568,0.0065,2386.8657,-0.834448,0.551087,88888121,16107
1480,2097.3472,-0.1086,2380.9534,0.674822,-0.737981,88888121,34948
1481,2174.9500,0.0000,2328.5000,0.779346,-0.626594,88888121,37842
1482,2281.0950,0.0000,2329.0017,-1.000000,-0.000686,88888121,38266
1483,2287.9600,-0.1100,2375.7249,-0.545975,-0.837801,88888132,16604
1484,2282.8086,-0.1100,2432.3430,-0.001742,-0.999998,88888132,24811
1485,2286.2983,0.0000,2500.2712,0.907716,-0.419586,88888120,34663
1486,2326.4373,0.0000,2477.1941,0.999926,-0.012177,88888132,23477
1487,2430.7498,-0.1100,2376.9802,-0.002465,0.999997,88888130,35083
1488,2437.0901,0.0000,2328.6816,-0.998556,0.053725,88888130,23840
